vid,did,vid_hex,did_hex,family,source
4243,29974,1093,7516,GenericPCI,pci_ids
4243,29975,1093,7517,GenericPCI,pci_ids
4243,29976,1093,7518,GenericPCI,pci_ids
4243,29979,1093,751B,GenericPCI,pci_ids
4243,29980,1093,751C,GenericPCI,pci_ids
4243,29992,1093,7528,GenericPCI,pci_ids
4243,29993,1093,7529,GenericPCI,pci_ids
4243,29994,1093,752A,GenericPCI,pci_ids
4243,30009,1093,7539,GenericPCI,pci_ids
4243,30010,1093,753A,GenericPCI,pci_ids
4243,30104,1093,7598,GenericPCI,pci_ids
4243,30116,1093,75A4,GenericPCI,pci_ids
4243,30129,1093,75B1,GenericPCI,pci_ids
4243,30138,1093,75BA,GenericPCI,pci_ids
4243,30139,1093,75BB,GenericPCI,pci_ids
4243,30181,1093,75E5,GenericPCI,pci_ids
4243,30182,1093,75E6,GenericPCI,pci_ids
4243,30191,1093,75EF,GenericPCI,pci_ids
4243,30236,1093,761C,GenericPCI,pci_ids
4243,30239,1093,761F,GenericPCI,pci_ids
4243,30240,1093,7620,GenericPCI,pci_ids
4243,30241,1093,7621,GenericPCI,pci_ids
4243,30242,1093,7622,GenericPCI,pci_ids
4243,30246,1093,7626,GenericPCI,pci_ids
4243,30247,1093,7627,GenericPCI,pci_ids
4243,30264,1093,7638,GenericPCI,pci_ids
4243,30265,1093,7639,GenericPCI,pci_ids
4243,30266,1093,763A,GenericPCI,pci_ids
4243,30267,1093,763B,GenericPCI,pci_ids
4243,30268,1093,763C,GenericPCI,pci_ids
4243,30283,1093,764B,GenericPCI,pci_ids
4243,30284,1093,764C,GenericPCI,pci_ids
4243,30285,1093,764D,GenericPCI,pci_ids
4243,30286,1093,764E,GenericPCI,pci_ids
4243,30287,1093,764F,GenericPCI,pci_ids
4243,30290,1093,7652,GenericPCI,pci_ids
4243,30292,1093,7654,GenericPCI,pci_ids
4243,30293,1093,7655,GenericPCI,pci_ids
4243,30294,1093,7656,GenericPCI,pci_ids
4243,30295,1093,7657,GenericPCI,pci_ids
4243,30301,1093,765D,GenericPCI,pci_ids
4243,30302,1093,765E,GenericPCI,pci_ids
4243,30303,1093,765F,GenericPCI,pci_ids
4243,30304,1093,7660,GenericPCI,pci_ids
4243,30317,1093,766D,GenericPCI,pci_ids
4243,30318,1093,766E,GenericPCI,pci_ids
4243,30319,1093,766F,GenericPCI,pci_ids
4243,30371,1093,76A3,GenericPCI,pci_ids
4243,30372,1093,76A4,GenericPCI,pci_ids
4243,30373,1093,76A5,GenericPCI,pci_ids
4243,30424,1093,76D8,GenericPCI,pci_ids
4243,30425,1093,76D9,GenericPCI,pci_ids
4243,30632,1093,77A8,GenericPCI,pci_ids
4243,30782,1093,783E,GenericPCI,pci_ids
4243,30850,1093,7882,GenericPCI,pci_ids
4243,30851,1093,7883,GenericPCI,pci_ids
4243,31134,1093,799E,GenericPCI,pci_ids
4243,31135,1093,799F,GenericPCI,pci_ids
4243,36896,1093,9020,GenericPCI,pci_ids
4243,36912,1093,9030,GenericPCI,pci_ids
4243,36928,1093,9040,GenericPCI,pci_ids
4243,36944,1093,9050,GenericPCI,pci_ids
4243,36960,1093,9060,GenericPCI,pci_ids
4243,36976,1093,9070,GenericPCI,pci_ids
4243,36992,1093,9080,GenericPCI,pci_ids
4243,37008,1093,9090,GenericPCI,pci_ids
4243,37024,1093,90A0,GenericPCI,pci_ids
4243,40961,1093,A001,GenericPCI,pci_ids
4243,45057,1093,B001,GenericPCI,pci_ids
4243,45073,1093,B011,GenericPCI,pci_ids
4243,45089,1093,B021,GenericPCI,pci_ids
4243,45090,1093,B022,GenericPCI,pci_ids
4243,45105,1093,B031,GenericPCI,pci_ids
4243,45121,1093,B041,GenericPCI,pci_ids
4243,45137,1093,B051,GenericPCI,pci_ids
4243,45153,1093,B061,GenericPCI,pci_ids
4243,45169,1093,B071,GenericPCI,pci_ids
4243,45185,1093,B081,GenericPCI,pci_ids
4243,45201,1093,B091,GenericPCI,pci_ids
4243,45233,1093,B0B1,GenericPCI,pci_ids
4243,45249,1093,B0C1,GenericPCI,pci_ids
4243,45281,1093,B0E1,GenericPCI,pci_ids
4243,50372,1093,C4C4,GenericPCI,pci_ids
4243,51201,1093,C801,GenericPCI,pci_ids
4243,51217,1093,C811,GenericPCI,pci_ids
4243,51233,1093,C821,GenericPCI,pci_ids
4243,51249,1093,C831,GenericPCI,pci_ids
4243,51264,1093,C840,GenericPCI,pci_ids
4243,53552,1093,D130,GenericPCI,pci_ids
4243,53568,1093,D140,GenericPCI,pci_ids
4243,53584,1093,D150,GenericPCI,pci_ids
4243,53600,1093,D160,GenericPCI,pci_ids
4243,53616,1093,D170,GenericPCI,pci_ids
4243,53648,1093,D190,GenericPCI,pci_ids
4243,53664,1093,D1A0,GenericPCI,pci_ids
4243,53680,1093,D1B0,GenericPCI,pci_ids
4243,53696,1093,D1C0,GenericPCI,pci_ids
4243,53712,1093,D1D0,GenericPCI,pci_ids
4243,53728,1093,D1E0,GenericPCI,pci_ids
4243,53744,1093,D1F0,GenericPCI,pci_ids
4243,53745,1093,D1F1,GenericPCI,pci_ids
4243,53808,1093,D230,GenericPCI,pci_ids
4243,53824,1093,D240,GenericPCI,pci_ids
4243,53840,1093,D250,GenericPCI,pci_ids
4243,53856,1093,D260,GenericPCI,pci_ids
4243,53872,1093,D270,GenericPCI,pci_ids
4243,53888,1093,D280,GenericPCI,pci_ids
4243,53904,1093,D290,GenericPCI,pci_ids
4243,53920,1093,D2A0,GenericPCI,pci_ids
4243,53936,1093,D2B0,GenericPCI,pci_ids
4243,57617,1093,E111,GenericPCI,pci_ids
4243,57649,1093,E131,GenericPCI,pci_ids
4243,57665,1093,E141,GenericPCI,pci_ids
4243,57681,1093,E151,GenericPCI,pci_ids
4243,57873,1093,E211,GenericPCI,pci_ids
4243,57905,1093,E231,GenericPCI,pci_ids
4243,57921,1093,E241,GenericPCI,pci_ids
4243,57937,1093,E251,GenericPCI,pci_ids
4243,57953,1093,E261,GenericPCI,pci_ids
4243,57969,1093,E271,GenericPCI,pci_ids
4243,61712,1093,F110,GenericPCI,pci_ids
4243,61728,1093,F120,GenericPCI,pci_ids
4243,65024,1093,FE00,GenericPCI,pci_ids
4243,65089,1093,FE41,GenericPCI,pci_ids
4243,65105,1093,FE51,GenericPCI,pci_ids
4243,65121,1093,FE61,GenericPCI,pci_ids
4243,65136,1093,FE70,GenericPCI,pci_ids
4245,576,1095,0240,GenericPCI,pci_ids
4245,578,1095,0242,GenericPCI,pci_ids
4245,1600,1095,0640,GenericPCI,pci_ids
4245,1603,1095,0643,GenericPCI,pci_ids
4245,1606,1095,0646,GenericPCI,pci_ids
4245,1607,1095,0647,GenericPCI,pci_ids
4245,1608,1095,0648,GenericPCI,pci_ids
4245,4163,1095,1043,GenericPCI,pci_ids
4245,1609,1095,0649,GenericPCI,pci_ids
4245,3601,1095,0E11,GenericPCI,pci_ids
4245,4126,1095,101E,GenericPCI,pci_ids
4245,1616,1095,0650,GenericPCI,pci_ids
4245,1648,1095,0670,GenericPCI,pci_ids
4245,4245,1095,1095,GenericPCI,pci_ids
4245,1651,1095,0673,GenericPCI,pci_ids
4245,1664,1095,0680,GenericPCI,pci_ids
4245,12562,1095,3112,GenericPCI,pci_ids
4245,36869,1095,9005,GenericPCI,pci_ids
4245,12564,1095,3114,GenericPCI,pci_ids
4245,12580,1095,3124,GenericPCI,pci_ids
4245,12594,1095,3132,GenericPCI,pci_ids
4245,13586,1095,3512,GenericPCI,pci_ids
4245,13617,1095,3531,GenericPCI,pci_ids
4245,6080,1095,17C0,GenericPCI,pci_ids
4248,1,1098,0001,GenericPCI,pci_ids
4248,2,1098,0002,GenericPCI,pci_ids
4254,784,109E,0310,GenericPCI,pci_ids
4254,814,109E,032E,GenericPCI,pci_ids
4254,848,109E,0350,GenericPCI,pci_ids
4254,849,109E,0351,GenericPCI,pci_ids
4254,873,109E,0369,GenericPCI,pci_ids
4254,4098,109E,1002,GenericPCI,pci_ids
4254,876,109E,036C,GenericPCI,pci_ids
4254,5097,109E,13E9,GenericPCI,pci_ids
4254,878,109E,036E,GenericPCI,pci_ids
4254,0,109E,0000,GenericPCI,pci_ids
4254,112,109E,0070,GenericPCI,pci_ids
4254,113,109E,0071,GenericPCI,pci_ids
4254,4221,109E,107D,GenericPCI,pci_ids
4254,4541,109E,11BD,GenericPCI,pci_ids
4254,4730,109E,127A,GenericPCI,pci_ids
4254,5199,109E,144F,GenericPCI,pci_ids
4254,5217,109E,1461,GenericPCI,pci_ids
4254,5361,109E,14F1,GenericPCI,pci_ids
4254,6149,109E,1805,GenericPCI,pci_ids
4254,6178,109E,1822,GenericPCI,pci_ids
4254,6225,109E,1851,GenericPCI,pci_ids
4254,6226,109E,1852,GenericPCI,pci_ids
4254,6316,109E,18AC,GenericPCI,pci_ids
4254,9999,109E,270F,GenericPCI,pci_ids
4254,43520,109E,AA00,GenericPCI,pci_ids
4254,43521,109E,AA01,GenericPCI,pci_ids
4254,43522,109E,AA02,GenericPCI,pci_ids
4254,43523,109E,AA03,GenericPCI,pci_ids
4254,43524,109E,AA04,GenericPCI,pci_ids
4254,43525,109E,AA05,GenericPCI,pci_ids
4254,43526,109E,AA06,GenericPCI,pci_ids
4254,43527,109E,AA07,GenericPCI,pci_ids
4254,43528,109E,AA08,GenericPCI,pci_ids
4254,43529,109E,AA09,GenericPCI,pci_ids
4254,43530,109E,AA0A,GenericPCI,pci_ids
4254,43531,109E,AA0B,GenericPCI,pci_ids
4254,43532,109E,AA0C,GenericPCI,pci_ids
4254,43533,109E,AA0D,GenericPCI,pci_ids
4254,43534,109E,AA0E,GenericPCI,pci_ids
4254,43535,109E,AA0F,GenericPCI,pci_ids
4254,48401,109E,BD11,GenericPCI,pci_ids
4254,879,109E,036F,GenericPCI,pci_ids
4254,880,109E,0370,GenericPCI,pci_ids
4254,2168,109E,0878,GenericPCI,pci_ids
4254,2169,109E,0879,GenericPCI,pci_ids
4254,2176,109E,0880,GenericPCI,pci_ids
4254,8469,109E,2115,GenericPCI,pci_ids
4254,8485,109E,2125,GenericPCI,pci_ids
4254,8548,109E,2164,GenericPCI,pci_ids
4254,8549,109E,2165,GenericPCI,pci_ids
4254,33328,109E,8230,GenericPCI,pci_ids
4254,33906,109E,8472,GenericPCI,pci_ids
4254,33908,109E,8474,GenericPCI,pci_ids
4261,12370,10A5,3052,GenericPCI,pci_ids
4261,21577,10A5,5449,GenericPCI,pci_ids
4264,0,10A8,0000,GenericPCI,pci_ids
4265,1,10A9,0001,GenericPCI,pci_ids
4265,2,10A9,0002,GenericPCI,pci_ids
4265,3,10A9,0003,GenericPCI,pci_ids
4265,4,10A9,0004,GenericPCI,pci_ids
4265,5,10A9,0005,GenericPCI,pci_ids
4265,6,10A9,0006,GenericPCI,pci_ids
4265,7,10A9,0007,GenericPCI,pci_ids
4265,8,10A9,0008,GenericPCI,pci_ids
4265,9,10A9,0009,GenericPCI,pci_ids
4265,4265,10A9,10A9,GenericPCI,pci_ids
4265,16,10A9,0010,GenericPCI,pci_ids
4265,17,10A9,0011,GenericPCI,pci_ids
4265,18,10A9,0012,GenericPCI,pci_ids
4265,520,10A9,0208,GenericPCI,pci_ids
4265,4097,10A9,1001,GenericPCI,pci_ids
4265,4098,10A9,1002,GenericPCI,pci_ids
4265,4099,10A9,1003,GenericPCI,pci_ids
4265,4100,10A9,1004,GenericPCI,pci_ids
4265,4101,10A9,1005,GenericPCI,pci_ids
4265,4102,10A9,1006,GenericPCI,pci_ids
4265,4103,10A9,1007,GenericPCI,pci_ids
4265,4104,10A9,1008,GenericPCI,pci_ids
4265,4106,10A9,100A,GenericPCI,pci_ids
4265,5380,10A9,1504,GenericPCI,pci_ids
4265,8193,10A9,2001,GenericPCI,pci_ids
4265,8194,10A9,2002,GenericPCI,pci_ids
4265,16385,10A9,4001,GenericPCI,pci_ids
4265,16386,10A9,4002,GenericPCI,pci_ids
4265,32769,10A9,8001,GenericPCI,pci_ids
4265,32770,10A9,8002,GenericPCI,pci_ids
4265,32811,10A9,802B,GenericPCI,pci_ids
4266,0,10AA,0000,GenericPCI,pci_ids
4266,8273,10AA,2051,GenericPCI,pci_ids
4266,22594,10AA,5842,GenericPCI,pci_ids
4269,1,10AD,0001,GenericPCI,pci_ids
4269,3,10AD,0003,GenericPCI,pci_ids
4269,5,10AD,0005,GenericPCI,pci_ids
4269,259,10AD,0103,GenericPCI,pci_ids
4269,261,10AD,0105,GenericPCI,pci_ids
4269,1381,10AD,0565,GenericPCI,pci_ids
4275,12550,10B3,3106,GenericPCI,pci_ids
4275,45318,10B3,B106,GenericPCI,pci_ids
4276,6941,10B4,1B1D,GenericPCI,pci_ids
4276,4276,10B4,10B4,GenericPCI,pci_ids
4277,1,10B5,0001,GenericPCI,pci_ids
4277,1367,10B5,0557,GenericPCI,pci_ids
4277,4277,10B5,10B5,GenericPCI,pci_ids
4277,4096,10B5,1000,GenericPCI,pci_ids
4277,4132,10B5,1024,GenericPCI,pci_ids
4277,4162,10B5,1042,GenericPCI,pci_ids
4277,4202,10B5,106A,GenericPCI,pci_ids
4277,4214,10B5,1076,GenericPCI,pci_ids
4277,4215,10B5,1077,GenericPCI,pci_ids
4277,4216,10B5,1078,GenericPCI,pci_ids
4277,4355,10B5,1103,GenericPCI,pci_ids
4277,4422,10B5,1146,GenericPCI,pci_ids
4277,4423,10B5,1147,GenericPCI,pci_ids
4277,8192,10B5,2000,GenericPCI,pci_ids
4277,8960,10B5,2300,GenericPCI,pci_ids
4277,9076,10B5,2374,GenericPCI,pci_ids
4277,9361,10B5,2491,GenericPCI,pci_ids
4277,9363,10B5,2493,GenericPCI,pci_ids
4277,9536,10B5,2540,GenericPCI,pci_ids
4277,10020,10B5,2724,GenericPCI,pci_ids
4277,13174,10B5,3376,GenericPCI,pci_ids
4277,16384,10B5,4000,GenericPCI,pci_ids
4277,16385,10B5,4001,GenericPCI,pci_ids
4277,16386,10B5,4002,GenericPCI,pci_ids
4277,24896,10B5,6140,GenericPCI,pci_ids
4277,24912,10B5,6150,GenericPCI,pci_ids
4277,24914,10B5,6152,GenericPCI,pci_ids
4277,24916,10B5,6154,GenericPCI,pci_ids
4277,25172,10B5,6254,GenericPCI,pci_ids
4277,25702,10B5,6466,GenericPCI,pci_ids
4277,25888,10B5,6520,GenericPCI,pci_ids
4277,25920,10B5,6540,GenericPCI,pci_ids
4277,6005,10B5,1775,GenericPCI,pci_ids
4277,19539,10B5,4C53,GenericPCI,pci_ids
4277,25921,10B5,6541,GenericPCI,pci_ids
4277,25922,10B5,6542,GenericPCI,pci_ids
4277,33041,10B5,8111,GenericPCI,pci_ids
4277,33042,10B5,8112,GenericPCI,pci_ids
4277,33044,10B5,8114,GenericPCI,pci_ids
4277,33553,10B5,8311,GenericPCI,pci_ids
4277,34053,10B5,8505,GenericPCI,pci_ids
4277,34056,10B5,8508,GenericPCI,pci_ids
4277,34057,10B5,8509,GenericPCI,pci_ids
4277,34066,10B5,8512,GenericPCI,pci_ids
4277,34070,10B5,8516,GenericPCI,pci_ids
4277,34071,10B5,8517,GenericPCI,pci_ids
4277,34072,10B5,8518,GenericPCI,pci_ids
4277,34084,10B5,8524,GenericPCI,pci_ids
4277,34085,10B5,8525,GenericPCI,pci_ids
4277,34098,10B5,8532,GenericPCI,pci_ids
4277,34099,10B5,8533,GenericPCI,pci_ids
4277,34119,10B5,8547,GenericPCI,pci_ids
4277,34120,10B5,8548,GenericPCI,pci_ids
4277,34307,10B5,8603,GenericPCI,pci_ids
4277,34308,10B5,8604,GenericPCI,pci_ids
4277,34309,10B5,8605,GenericPCI,pci_ids
4277,34310,10B5,8606,GenericPCI,pci_ids
4277,34312,10B5,8608,GenericPCI,pci_ids
4277,34313,10B5,8609,GenericPCI,pci_ids
4277,34322,10B5,8612,GenericPCI,pci_ids
4277,34323,10B5,8613,GenericPCI,pci_ids
4277,34324,10B5,8614,GenericPCI,pci_ids
4277,34325,10B5,8615,GenericPCI,pci_ids
4277,34326,10B5,8616,GenericPCI,pci_ids
4277,34327,10B5,8617,GenericPCI,pci_ids
4277,34328,10B5,8618,GenericPCI,pci_ids
4277,34329,10B5,8619,GenericPCI,pci_ids
4277,34340,10B5,8624,GenericPCI,pci_ids
4277,5027,10B5,13A3,GenericPCI,pci_ids
4277,34341,10B5,8625,GenericPCI,pci_ids
4277,34354,10B5,8632,GenericPCI,pci_ids
4277,34358,10B5,8636,GenericPCI,pci_ids
4277,34375,10B5,8647,GenericPCI,pci_ids
4277,34376,10B5,8648,GenericPCI,pci_ids
4277,34377,10B5,8649,GenericPCI,pci_ids
4277,34404,10B5,8664,GenericPCI,pci_ids
4277,34432,10B5,8680,GenericPCI,pci_ids
4277,34454,10B5,8696,GenericPCI,pci_ids
4277,34580,10B5,8714,GenericPCI,pci_ids
4277,34583,10B5,8717,GenericPCI,pci_ids
4277,34584,10B5,8718,GenericPCI,pci_ids
4277,34595,10B5,8723,GenericPCI,pci_ids
4277,34596,10B5,8724,GenericPCI,pci_ids
4277,19538,10B5,4C52,GenericPCI,pci_ids
4277,34597,10B5,8725,GenericPCI,pci_ids
4277,34610,10B5,8732,GenericPCI,pci_ids
4277,34611,10B5,8733,GenericPCI,pci_ids
4277,34612,10B5,8734,GenericPCI,pci_ids
4277,34631,10B5,8747,GenericPCI,pci_ids
4277,34632,10B5,8748,GenericPCI,pci_ids
4277,34633,10B5,8749,GenericPCI,pci_ids
4277,34660,10B5,8764,GenericPCI,pci_ids
4277,34688,10B5,8780,GenericPCI,pci_ids
4277,34710,10B5,8796,GenericPCI,pci_ids
4277,34720,10B5,87A0,GenericPCI,pci_ids
4277,34721,10B5,87A1,GenericPCI,pci_ids
4277,34736,10B5,87B0,GenericPCI,pci_ids
4277,4243,10B5,1093,GenericPCI,pci_ids
4277,34737,10B5,87B1,GenericPCI,pci_ids
4277,34768,10B5,87D0,GenericPCI,pci_ids
4277,36886,10B5,9016,GenericPCI,pci_ids
4277,36912,10B5,9030,GenericPCI,pci_ids
4277,4862,10B5,12FE,GenericPCI,pci_ids
4277,4969,10B5,1369,GenericPCI,pci_ids
4277,5015,10B5,1397,GenericPCI,pci_ids
4277,5400,10B5,1518,GenericPCI,pci_ids
4277,5613,10B5,15ED,GenericPCI,pci_ids
4277,57797,10B5,E1C5,GenericPCI,pci_ids
4277,36918,10B5,9036,GenericPCI,pci_ids
4277,36944,10B5,9050,GenericPCI,pci_ids
4277,4156,10B5,103C,GenericPCI,pci_ids
4277,4521,10B5,11A9,GenericPCI,pci_ids
4277,5272,10B5,1498,GenericPCI,pci_ids
4277,5410,10B5,1522,GenericPCI,pci_ids
4277,5985,10B5,1761,GenericPCI,pci_ids
4277,22100,10B5,5654,GenericPCI,pci_ids
4277,54577,10B5,D531,GenericPCI,pci_ids
4277,55373,10B5,D84D,GenericPCI,pci_ids
4277,36946,10B5,9052,GenericPCI,pci_ids
4277,36948,10B5,9054,GenericPCI,pci_ids
4277,4807,10B5,12C7,GenericPCI,pci_ids
4277,4825,10B5,12D9,GenericPCI,pci_ids
4277,5300,10B5,14B4,GenericPCI,pci_ids
4277,5855,10B5,16DF,GenericPCI,pci_ids
4277,36950,10B5,9056,GenericPCI,pci_ids
4277,6670,10B5,1A0E,GenericPCI,pci_ids
4277,36960,10B5,9060,GenericPCI,pci_ids
4277,36973,10B5,906D,GenericPCI,pci_ids
4277,4700,10B5,125C,GenericPCI,pci_ids
4277,36974,10B5,906E,GenericPCI,pci_ids
4277,36992,10B5,9080,GenericPCI,pci_ids
4277,4831,10B5,12DF,GenericPCI,pci_ids
4277,5399,10B5,1517,GenericPCI,pci_ids
4277,38486,10B5,9656,GenericPCI,pci_ids
4277,6277,10B5,1885,GenericPCI,pci_ids
4277,38674,10B5,9712,GenericPCI,pci_ids
4277,38707,10B5,9733,GenericPCI,pci_ids
4277,4136,10B5,1028,GenericPCI,pci_ids
4277,7497,10B5,1D49,GenericPCI,pci_ids
4277,38729,10B5,9749,GenericPCI,pci_ids
4277,38757,10B5,9765,GenericPCI,pci_ids
4277,38785,10B5,9781,GenericPCI,pci_ids
4277,38807,10B5,9797,GenericPCI,pci_ids
4277,41216,10B5,A100,GenericPCI,pci_ids
4277,47876,10B5,BB04,GenericPCI,pci_ids
4277,49153,10B5,C001,GenericPCI,pci_ids
4277,53261,10B5,D00D,GenericPCI,pci_ids
4277,54077,10B5,D33D,GenericPCI,pci_ids
4277,54349,10B5,D44D,GenericPCI,pci_ids
4278,1,10B6,0001,GenericPCI,pci_ids
4278,2,10B6,0002,GenericPCI,pci_ids
4278,4278,10B6,10B6,GenericPCI,pci_ids
4278,3,10B6,0003,GenericPCI,pci_ids
4278,3601,10B6,0E11,GenericPCI,pci_ids
4278,4,10B6,0004,GenericPCI,pci_ids
4278,6,10B6,0006,GenericPCI,pci_ids
4278,7,10B6,0007,GenericPCI,pci_ids
4278,9,10B6,0009,GenericPCI,pci_ids
4278,10,10B6,000A,GenericPCI,pci_ids
4278,11,10B6,000B,GenericPCI,pci_ids
4278,12,10B6,000C,GenericPCI,pci_ids
4278,4096,10B6,1000,GenericPCI,pci_ids
4278,4097,10B6,1001,GenericPCI,pci_ids
4279,1,10B7,0001,GenericPCI,pci_ids
4279,38992,10B7,9850,GenericPCI,pci_ids
4279,19,10B7,0013,GenericPCI,pci_ids
4279,4279,10B7,10B7,GenericPCI,pci_ids
4279,2320,10B7,0910,GenericPCI,pci_ids
4279,4102,10B7,1006,GenericPCI,pci_ids
4279,4103,10B7,1007,GenericPCI,pci_ids
4279,4609,10B7,1201,GenericPCI,pci_ids
4279,4610,10B7,1202,GenericPCI,pci_ids
4279,5888,10B7,1700,GenericPCI,pci_ids
4279,4163,10B7,1043,GenericPCI,pci_ids
4279,5243,10B7,147B,GenericPCI,pci_ids
4279,13200,10B7,3390,GenericPCI,pci_ids
4279,13712,10B7,3590,GenericPCI,pci_ids
4279,17664,10B7,4500,GenericPCI,pci_ids
4279,20565,10B7,5055,GenericPCI,pci_ids
4279,20567,10B7,5057,GenericPCI,pci_ids
4279,20823,10B7,5157,GenericPCI,pci_ids
4279,21079,10B7,5257,GenericPCI,pci_ids
4279,22784,10B7,5900,GenericPCI,pci_ids
4279,22816,10B7,5920,GenericPCI,pci_ids
4279,22864,10B7,5950,GenericPCI,pci_ids
4279,22865,10B7,5951,GenericPCI,pci_ids
4279,22866,10B7,5952,GenericPCI,pci_ids
4279,22896,10B7,5970,GenericPCI,pci_ids
4279,23383,10B7,5B57,GenericPCI,pci_ids
4279,24576,10B7,6000,GenericPCI,pci_ids
4279,24577,10B7,6001,GenericPCI,pci_ids
4279,24661,10B7,6055,GenericPCI,pci_ids
4279,24662,10B7,6056,GenericPCI,pci_ids
4279,25952,10B7,6560,GenericPCI,pci_ids
4279,25953,10B7,6561,GenericPCI,pci_ids
4279,25954,10B7,6562,GenericPCI,pci_ids
4279,25955,10B7,6563,GenericPCI,pci_ids
4279,25956,10B7,6564,GenericPCI,pci_ids
4279,30278,10B7,7646,GenericPCI,pci_ids
4279,30576,10B7,7770,GenericPCI,pci_ids
4279,31040,10B7,7940,GenericPCI,pci_ids
4279,31104,10B7,7980,GenericPCI,pci_ids
4279,31120,10B7,7990,GenericPCI,pci_ids
4279,33003,10B7,80EB,GenericPCI,pci_ids
4279,34833,10B7,8811,GenericPCI,pci_ids
4279,36864,10B7,9000,GenericPCI,pci_ids
4279,36865,10B7,9001,GenericPCI,pci_ids
4279,36868,10B7,9004,GenericPCI,pci_ids
4279,36869,10B7,9005,GenericPCI,pci_ids
4279,36870,10B7,9006,GenericPCI,pci_ids
4279,36874,10B7,900A,GenericPCI,pci_ids
4279,36944,10B7,9050,GenericPCI,pci_ids
4279,36945,10B7,9051,GenericPCI,pci_ids
4279,36948,10B7,9054,GenericPCI,pci_ids
4279,36949,10B7,9055,GenericPCI,pci_ids
4279,4136,10B7,1028,GenericPCI,pci_ids
4279,36950,10B7,9056,GenericPCI,pci_ids
4279,36952,10B7,9058,GenericPCI,pci_ids
4279,36954,10B7,905A,GenericPCI,pci_ids
4279,37376,10B7,9200,GenericPCI,pci_ids
4279,4337,10B7,10F1,GenericPCI,pci_ids
4279,5197,10B7,144D,GenericPCI,pci_ids
4279,37377,10B7,9201,GenericPCI,pci_ids
4279,37378,10B7,9202,GenericPCI,pci_ids
4279,37392,10B7,9210,GenericPCI,pci_ids
4279,37632,10B7,9300,GenericPCI,pci_ids
4279,38912,10B7,9800,GenericPCI,pci_ids
4279,38917,10B7,9805,GenericPCI,pci_ids
4279,39168,10B7,9900,GenericPCI,pci_ids
4279,39170,10B7,9902,GenericPCI,pci_ids
4279,39171,10B7,9903,GenericPCI,pci_ids
4279,39172,10B7,9904,GenericPCI,pci_ids
4279,39173,10B7,9905,GenericPCI,pci_ids
4279,39176,10B7,9908,GenericPCI,pci_ids
4279,39177,10B7,9909,GenericPCI,pci_ids
4279,39178,10B7,990A,GenericPCI,pci_ids
4279,39179,10B7,990B,GenericPCI,pci_ids
4280,5,10B8,0005,GenericPCI,pci_ids
4280,4181,10B8,1055,GenericPCI,pci_ids
4280,4280,10B8,10B8,GenericPCI,pci_ids
4280,6,10B8,0006,GenericPCI,pci_ids
4280,5026,10B8,13A2,GenericPCI,pci_ids
4280,4096,10B8,1000,GenericPCI,pci_ids
4280,4097,10B8,1001,GenericPCI,pci_ids
4280,40977,10B8,A011,GenericPCI,pci_ids
4280,45318,10B8,B106,GenericPCI,pci_ids
4281,257,10B9,0101,GenericPCI,pci_ids
4281,273,10B9,0111,GenericPCI,pci_ids
4281,4281,10B9,10B9,GenericPCI,pci_ids
4281,1920,10B9,0780,GenericPCI,pci_ids
4281,1922,10B9,0782,GenericPCI,pci_ids
4281,5173,10B9,1435,GenericPCI,pci_ids
4281,5189,10B9,1445,GenericPCI,pci_ids
4281,5193,10B9,1449,GenericPCI,pci_ids
4281,5201,10B9,1451,GenericPCI,pci_ids
4281,5217,10B9,1461,GenericPCI,pci_ids
4281,5257,10B9,1489,GenericPCI,pci_ids
4281,5393,10B9,1511,GenericPCI,pci_ids
4281,5394,10B9,1512,GenericPCI,pci_ids
4281,5395,10B9,1513,GenericPCI,pci_ids
4281,5409,10B9,1521,GenericPCI,pci_ids
4281,5411,10B9,1523,GenericPCI,pci_ids
4281,5425,10B9,1531,GenericPCI,pci_ids
4281,5427,10B9,1533,GenericPCI,pci_ids
4281,4116,10B9,1014,GenericPCI,pci_ids
4281,5441,10B9,1541,GenericPCI,pci_ids
4281,5443,10B9,1543,GenericPCI,pci_ids
4281,5475,10B9,1563,GenericPCI,pci_ids
4281,6217,10B9,1849,GenericPCI,pci_ids
4281,5491,10B9,1573,GenericPCI,pci_ids
4281,5493,10B9,1575,GenericPCI,pci_ids
4281,5665,10B9,1621,GenericPCI,pci_ids
4281,5681,10B9,1631,GenericPCI,pci_ids
4281,5682,10B9,1632,GenericPCI,pci_ids
4281,5697,10B9,1641,GenericPCI,pci_ids
4281,5700,10B9,1644,GenericPCI,pci_ids
4281,5702,10B9,1646,GenericPCI,pci_ids
4281,5703,10B9,1647,GenericPCI,pci_ids
4281,5713,10B9,1651,GenericPCI,pci_ids
4281,5745,10B9,1671,GenericPCI,pci_ids
4281,5746,10B9,1672,GenericPCI,pci_ids
4281,5761,10B9,1681,GenericPCI,pci_ids
4281,5767,10B9,1687,GenericPCI,pci_ids
4281,5769,10B9,1689,GenericPCI,pci_ids
4281,5781,10B9,1695,GenericPCI,pci_ids
4281,5783,10B9,1697,GenericPCI,pci_ids
4281,12609,10B9,3141,GenericPCI,pci_ids
4281,12611,10B9,3143,GenericPCI,pci_ids
4281,12613,10B9,3145,GenericPCI,pci_ids
4281,12615,10B9,3147,GenericPCI,pci_ids
